id,game_id,hastily,normally,completely,count,game_name,popularity_value,genres,platforms,keywords,log_popularity_value,cover_url
1028,21604,,1970-01-01 02:00:00,,1,Old Man's Journey,9.240863097e-06,Puzzle | Adventure | Indie,PlayStation 4 | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One | Nintendo Switch,casual | trains | action-adventure | steam trading cards | emotional | story rich | hand-drawn | sheep | pax west 2016 | environmental puzzles | the game awards 2017 | the game awards - nominee | narrative | the game awards - best mobile game - nominee | available on - apple arcade,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co22s9.jpg
1029,41812,,1970-01-01 05:00:00,,1,The Long Reach,3.083088364e-06,Puzzle | Role-playing (RPG) | Adventure | Indie,PlayStation 4 | Linux | PC (Microsoft Windows) | Mac | PlayStation Vita | Xbox One | Nintendo Switch,pixel art | digital distribution | pax west 2017,3.0830836112928385e-06,//images.igdb.com/igdb/image/upload/t_thumb/fhpt1z0sxfxgnzczyzyy.jpg
1030,5416,1970-01-01 05:00:00,,,1,Twisted Metal,1.3861294645e-05,Shooter | Racing,PlayStation 3,helicopter | vehicular combat | motorcycle | death | shooting | steampunk | online | capture the flag | sacrifice | clan | vehicle combat | explosion | death match | playstation trophies | pre-release public testing | special attacks | playstation plus | kill feed | rock music | mercenary | same name reboot | destructible environment | nuclear bomb | franchise reboot | team deathmatch | last man standing | new purchase incentives | reversible cover art | objective-based team gameplay | sixaxis support | pax prime 2011,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2sjc.jpg
1031,11070,1970-01-01 02:00:00,1970-01-01 03:57:30,,2,Perception,3.540734293e-06,Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,time travel | haunted house | female protagonist | steam | atmospheric | echolocation | crowdfunding - kickstarter | steam achievements | digital distribution | single-player only | pax west 2017 | polygonal 3d | pax east 2016 | blindness | steam families,3.5407280246151296e-06,//images.igdb.com/igdb/image/upload/t_thumb/nmy04bilf2gxtf90sxsd.jpg
1032,72049,,1970-01-01 04:26:00,,1,911 Paramedic,72049.0,Simulator,PC (Microsoft Windows),Not Available,11.185115601427668,//images.igdb.com/igdb/image/upload/t_thumb/co1htp.jpg
1033,26363,,1970-01-01 06:28:00,,1,Splasher,8.333973235e-06,Shooter | Platform | Indie | Arcade,PlayStation 4 | Linux | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,difficult | steam | comic book | steam achievements | digital distribution | steam cloud | steam leaderboards | controller recommendation | original soundtrack release | precision platforming | speedrun mode | previously on - origin access,8.333938507638005e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1z3z.jpg
1034,1212,1970-01-02 04:49:00,1970-01-02 16:53:30,1970-01-04 05:48:30,2,Tales of Xillia,9.240863097e-06,Role-playing (RPG),PlayStation 3,anime | jrpg | multiple protagonists | parallel worlds | good vs evil | sword & sorcery | playstation trophies | alternate costumes | leveling up | skill points in game | party system | non-player character | 4 player co-op | treasure chest | potion | real-time combat | betrayal | difficulty level | female antagonist | subtitled silence | mercenary | skill tree | merchants | valuable garbage | alternate reality | mana | new game plus | airship | on-the-fly character switching | linear motion battle system | gender exclusive equipment,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co25yn.jpg
1035,78149,1970-01-01 06:35:00,1970-01-01 09:08:30,1970-01-01 12:11:30,2,Adventure Time: Pirates of the Enchiridion,6.567620526e-06,Fighting | Role-playing (RPG) | Adventure,Google Stadia | PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,based on - tv show | licensed game | based on - cartoons,6.567598959274741e-06,//images.igdb.com/igdb/image/upload/t_thumb/co3wma.jpg
1036,11078,1970-01-01 09:23:00,1970-01-01 10:15:00,1970-01-01 13:34:00,1,Shantae: Half-Genie Hero,1.7366458677e-05,Platform | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Wii U | PlayStation Vita | Xbox One | Nintendo Switch,pirates | metroidvania | female protagonist | steam | crowdfunding - kickstarter | crowdfunding | digital distribution | genie | protagonist's name in the title | pax west 2016 | crowd funded | level select map | playstation tv support | pax prime 2015,1.7366307881802358e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2ymj.jpg
1037,11594,1970-01-03 06:32:00,1970-01-04 13:18:00,1970-01-06 12:04:00,1,Disgaea 5: Alliance of Vengeance,1.3861294645e-05,Role-playing (RPG) | Simulator | Strategy | Tactical,PlayStation 4,zombies | anime | grinding | rabbit | party-based combat | revenge | sequel | alliance,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co6h3i.jpg
1038,29004,1970-01-01 06:00:00,1970-01-01 11:34:30,1970-01-01 11:58:24,11,Life is Strange: Before the Storm,0.000279300507627,Adventure | Indie,PlayStation 4 | Linux | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One,drugs | prequel | episodic | female protagonist | action-adventure | graphic adventure | steam | pax west 2017 | xbox one x enhanced | the game awards 2017 | the game awards - nominee | 4k ultra hd | narrative | lgbtq+ | the game awards - games for impact - nominee | previously on - xbox gamepass,0.0002792615105013,//images.igdb.com/igdb/image/upload/t_thumb/co1twj.jpg
1039,22917,1970-01-01 03:30:00,1970-01-01 04:13:00,1970-01-01 04:25:00,10,Gris,0.000645553741779,Platform | Puzzle | Adventure | Indie,Xbox Series X|S | PlayStation 4 | Android | PC (Microsoft Windows) | iOS | PlayStation 5 | Mac | Xbox One | Nintendo Switch,female protagonist | side-scrolling | walking simulator | atmospheric | singing | emotional | hand-drawn | puzzle platformer | ambient music | immersive | beautiful | non-violent | apple arcade | previously on - apple arcade,0.0006453454615947,//images.igdb.com/igdb/image/upload/t_thumb/co1qv5.jpg
1040,99821,,,1970-01-02 20:00:00,1,Metal Gear Solid 3: Snake Eater - HD Edition,1.0912860806e-05,Shooter | Tactical | Adventure,Xbox Series X|S | PlayStation 3 | PlayStation 4 | Android | PC (Microsoft Windows) | PlayStation 5 | PlayStation Vita | Xbox 360 | Nintendo Switch,military | conspiracy | mercenary | 1960s | tragic hero,1.0912801261167718e-05,//images.igdb.com/igdb/image/upload/t_thumb/co98hv.jpg
1041,2476,,1970-01-01 13:10:00,,1,Luigi's Mansion: Dark Moon,1.3861294645e-05,Puzzle | Adventure,Nintendo 3DS,ghosts | mummy | action-adventure | online | sequel | darkness | boss fight | single-player only | platform exclusive | protagonist's name in the title | polygonal 3d | upgradeable weapons | motion control | 4 player co-op | treasure chest | stereoscopic 3d | nintendo network | downloadable content | auto-saving | secret area | difficulty level | survival mode | unlockable difficulty level | western games based on japanese ips | ghostbusting | competitive co-op | pax east 2013 | pax prime 2012 | dark second act | isolation,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co3vjj.jpg
1042,37140,1970-01-01 11:00:00,1970-01-01 12:20:00,1970-01-01 14:30:00,2,Metroid: Samus Returns,4.620431548e-06,Platform | Adventure,Nintendo 3DS,2d | metroidvania | female protagonist | action-adventure | amiibo | exploration driven | pax west 2017 | game critics awards | stereoscopic 3d | the game awards 2017 | the game awards - nominee | the game awards - best handheld game - nominee | the game awards - best handheld game - winner,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co3j82.jpg
1043,22919,1970-01-01 02:30:00,1970-01-01 04:14:00,1970-01-01 06:22:00,1,Mighty Switch Force!,4.620431548e-06,Shooter | Platform | Puzzle | Strategy,Nintendo 3DS | PC (Microsoft Windows) | Wii U,Not Available,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2dfv.jpg
1044,27033,,1970-01-01 09:38:00,,1,Poochy & Yoshi's Woolly World,1.0381128995e-05,Platform | Puzzle,Nintendo 3DS,dinosaurs | amiibo | protagonist's name in the title | new nintendo 3ds enhanced | the game awards 2017 | the game awards - nominee | the game awards - best handheld game - nominee | streetpass support,1.038107511145331e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1wj7.jpg
1045,25076,1970-01-02 14:30:00,1970-01-03 21:00:00,1970-01-07 01:00:00,14,Red Dead Redemption 2,0.005432875401576,Shooter | Role-playing (RPG) | Adventure,Google Stadia | PlayStation 4 | PC (Microsoft Windows) | Xbox One,western | hunting | bloody | animals | murder | 3d | fishing | horse | action-adventure | achievements | gore | bullet time | wildlife | united states | snow | nudity | sequel | bear | realistic | horse riding | sexual content | steam achievements | xbox controller support for pc | xbox one x enhanced | gun | animal cruelty | gore system | dual wielding | severed limbs | remote play | the game awards 2017 | the game awards - nominee | the game awards 2016 | controller support | male protagonist | adult protagonist | you can pet the dog | sexual violence | horse taming | the game awards - most anticipated game - nominee | cowboys | buy and sell | fish | regional censorship | money | previously on - xbox gamepass | swamp,0.0054181705696481,//images.igdb.com/igdb/image/upload/t_thumb/co1q1f.jpg
1046,102129,1970-01-01 05:00:00,1970-01-01 08:00:00,1970-01-01 11:15:00,2,Astro Bot: Rescue Mission,2.3102157742e-05,Platform | Adventure,PlayStation VR,bots | rescue mission,2.310189089126371e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2eao.jpg
1047,1783,1970-01-01 13:00:00,1970-01-01 16:00:00,,1,Mega Man Star Force: Dragon,4.620431548e-06,Role-playing (RPG) | Adventure,Nintendo DS,collecting | explorable world | saving the world,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co204a.jpg
1048,114781,1970-01-01 00:05:00,1970-01-01 00:15:00,1970-01-01 00:30:00,1,Data,114781.0,Platform | Puzzle | Indie,PC (Microsoft Windows),Not Available,11.650789956148984,//images.igdb.com/igdb/image/upload/t_thumb/co1j1t.jpg
1049,114420,1970-01-01 01:30:00,1970-01-01 01:30:00,1970-01-01 03:00:00,3,When the Darkness comes,6.1589507402e-05,Adventure | Indie,PC (Microsoft Windows),psychological horror | surrealism | multiple endings | dreams | surreal horror | nightmares,6.158761084616055e-05,//images.igdb.com/igdb/image/upload/t_thumb/co3wk8.jpg
1050,15741,,,1970-01-01 04:42:00,1,Quell,3.420301154e-06,Puzzle | Indie,Android | PC (Microsoft Windows) | iOS | Nintendo Switch,casual | magic | compilation | action-adventure | abstract | based on - book | relaxing | digital distribution | leveling up | mind control | collectibles | touch controls | single-screen level | side quests | royalty | questing | apple game center | fetch quests | reset button | puzzle games with stories | optional objective,3.4202953047833454e-06,//images.igdb.com/igdb/image/upload/t_thumb/co258a.jpg
1051,14763,,1970-01-01 12:03:40,,3,Hob,3.7189753394e-05,Platform | Puzzle | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows),action-adventure | gore | multiple endings | pax west 2017 | pax east 2016 | pax west 2016 | pax prime 2015 | nameless protagonist,3.718906187226621e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1n2l.jpg
1052,10,,1970-01-02 00:00:00,1970-01-03 12:00:00,2,Jade Empire: Special Edition,9.240863097e-06,Role-playing (RPG) | Adventure,Android | PC (Microsoft Windows) | iOS | Mac,martial arts | female protagonist,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co21x0.jpg
1053,370,,1970-01-03 00:00:00,,1,Heroes of Might and Magic V,2.6928849932e-05,Role-playing (RPG) | Strategy | Turn-based strategy (TBS),PC (Microsoft Windows) | Mac,orcs | bloody | wizards | disease | magic | turn-based | mythology | female protagonist | steam | micromanagement | fairy | nightmare | sailing | revenge | slavery | grid-based movement | sequel | simultaneous turns | good vs evil | heroes | digital distribution | tactical turn-based combat | demon invasion | human | bow and arrow | goblins | original soundtrack release | minotaurs | sabotage | spellcaster | randomly generated maps | floating island | elementals | banshee | tech trees | not-so-bad guys | paladins | dark elves | phoenix | archangel | poltergeist | movement penalty | battle mage | unrequited love | shaman | corruption | siege warfare | ship deck battle | securom,2.6928487357029807e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2sms.jpg
1054,113673,1970-01-01 04:00:00,1970-01-01 07:00:00,1970-01-01 20:00:00,1,Aira VR,8.8317635e-08,Shooter | Strategy | Indie,SteamVR,tower defense,8.83176310999979e-08,//images.igdb.com/igdb/image/upload/t_thumb/co3l84.jpg
1055,18149,,1970-01-01 03:54:00,,2,Jotun: Valhalla Edition,5.2849383974e-05,Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,exploration | mythology | norse | challenging,5.284798749450862e-05,//images.igdb.com/igdb/image/upload/t_thumb/co27op.jpg
1056,13661,,1970-01-01 06:30:00,1970-01-01 08:42:00,2,Hero of the Kingdom II,4.620431548e-06,Point-and-click | Role-playing (RPG) | Adventure | Indie,Linux | Android | PC (Microsoft Windows) | iOS | Mac,pirates | casual | medieval | fishing | goat | steam | steam trading cards | billiards | trolls | steam achievements | digital distribution | steam cloud | cow | language selection | goblins | bread,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2qc7.jpg
